source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
  ngoại động từ|- quy định từng phần; chia phần ra,Except for the M.I.E.V.--part-by-part; split-up.,admeasure [ædmeʤə],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem admeasure,View Adomphoto,admeasurer,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (động vật) gai vận động,It's called Dyveke.,adminiculum,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(econ) các mức giá bị quản chế.|+  các mức giá được hình thành do quyết định có ý thức của cá nhân hay hãng nào đó chứ không phải do các yếu tố tác động của thị trường.,(econ) the prices are under control.,administered prices,4.767707020457095,0.25,0.0,0.25,0.1851851851851852,"{'rouge1': Score(precision=0.16666666666666666, recall=0.5, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.5, fmeasure=0.25)}"
xem administer,View AisleRiotister,administrable,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem administer,View AisleRiotister,administrant,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) bộ hiển thị tin tức quản lý,(tech) Manager Shower,administration information display,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) quản trị viên hành chính,(tech) Boardman,administration manager,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) chế độ quản lý,(tech) Management.,administration mode,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) quy trình quản lý,(tech) management process,administration process,10.682175159905853,0.4,0.0,0.4,0.21739130434782608,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
(tech) chương trình quản lý,(tech) management program,administration program,10.682175159905853,0.4,0.0,0.4,0.21739130434782608,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
(tech) tin tức quản lý,(tech) Management news,administrative information,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(econ) độ trễ do hành chính|+ một trong những độ trễ về thời gian ảnh hưởng đến hiệu lực của một chính sách tiền tệ. đó là khoảng thời gian từ lúc các cơ quan có thẩm quyền nhận thấy cần có hành động đến khi tiến hành thực sự hành động đó.,(econ) a delay due to Ubients+one of the delays in times that affect the power of a bad policy. It's a time-out from the critical agency to take action until it actually takes action.,administrative lag,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) dịch vụ quản lý,(tech) management service,administrative service,10.682175159905853,0.4,0.0,0.4,0.21739130434782608,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
 phó từ|- về mặt hành chính,"Yes, sir. Yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes.",administratively,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- chức vụ quản lý|- chức vụ người cầm quyền cai trị|- (pháp lý) chức vụ quản lý tài sản (cho vị thành niên hoặc người đã chết),The word M.I.E.E.O.N.N.N.N.N.N.N.N.N.N.N.N.N.O.,administratorship [ədministreitəʃip],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- tổng tư lệnh hải quân,Reputation from the Navy Command Force.,admiral of the fleet,6.567274736060395,0.2,0.0,0.2,0.11627906976744187,"{'rouge1': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2)}"
  danh từ|- chức đô đốc,It's called Frequent.,admiralship [ædmərəʃip],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (anh) bộ hải quân|=first lord of the admiralty|+ bộ trưởng bộ hải quân|- chức đô đốc|- chủ quyền trên mặt biển,"== sync, corrected by elderman == @elder_man",admiralty [ædmərəlti],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) giả thuyết chấp nhận được,(tech) Hypothetically accepted.,admissible hypothesis,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem admissible,watch Ampissible,admissibleness,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem admissible,watch Ampissible,admissibly,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem admission,Look at the All-Specific,admissive,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- có thể để cho vào (nơi nào),Compute from Veritas - may be allowed to enter (where),admittable [ədmitəbl],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 tính từ|- tự nhận|= an admitted liar|+ người tự nhận mình là kẻ nói dối,Counting from iTunes - self-awareness= an Amitted liarstast+ who claims to be a liar,admitted,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem admonish,View Admonish,admonisher,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
xem admonish,View Admonish,admonishingly,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- (sinh vật học) hợp sinh,Biobiographically speaking.,adnate [ædneit],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adnate,View Arnate,adnation,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ số nhiều|- cấu trúc ngoại phôi; màng phụ,"It's a lot of extra-temorical structure, extra membranes.",adnexa,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 tính từ|- (sinh học) đính thân,It's from ibuprofen- (biology) self-sufficiency.,adnexed,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adnoun,View,adnominal,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (động từ) ấu trùng kết kén,It's called the Veritas. It's a chromium.,adolescaria,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- người nhận nuôi,It's a name from the D.N.R.P.D.,adopter [ədɔptə],0.0,0.14285714285714288,0.0,0.14285714285714288,0.0,"{'rouge1': Score(precision=0.09090909090909091, recall=0.3333333333333333, fmeasure=0.14285714285714288), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.3333333333333333, fmeasure=0.14285714285714288)}"
như adoptianism|* danh từ|- họ thuyết nhận giê-xu là con của chúa,As Aeoptianism Dyer-they claim to be sons of God.,adoptionism,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- nuôi; nhận nuôi|=adoptive son|+ con trai nuôi|=adoptive father|+ bố nuôi,Compute from iTunes-feeding; adopt DSS=Odoptive son=Odoptive father plus foster father,adoptive [ədɔptiv],0.0,0.125,0.0,0.125,0.10638297872340427,"{'rouge1': Score(precision=0.07692307692307693, recall=0.3333333333333333, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.3333333333333333, fmeasure=0.125)}"
xem adoptive,View Adoptive,adoptively,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
 tính từ|- tha thiết,It's from the Verbis-free.,adoring,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adorn,look at Adorn,adorner,0.0,0.5,0.0,0.5,0.4166666666666667,"{'rouge1': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5)}"
 (viết tắt)|- truy cập dữ liệu tự động (automatic  data  proccessing),(CLATTERING),adp,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 tính từ|- (thực vật) ôm sát; áp sát; bò sát,Compacting from iTunes- (Frequency) hugs; close quarters; close quarters; reptiles,adpressed,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 tính từ|- (giải phẫu) gần ruột thẳng; bên ruột thẳng; liền ruột thẳng,Compute from iTunes- (interprets) nearly straight; straight side; straight side; straight side.,adrectal,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(giải phẫu) tuyến thượng thận,(Translating) Respectfully.,adrenal gland,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (giải phẫu) việc cắt tuyến trên thận,It's called ibuprofen- (explainsion) cutting caps.,adrenalectomy,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (y học) adrenalin,PHP- (Scientific),adrenalin [ədrenəlin],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adrenal,View AArenal,adrenally,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
kích thích thượng thận,"Oh, my God! Oh, my God! Oh, my God!",adrenocorticotrophic,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 phó từ|- khéo léo,Skillful V from the DHS,adroitly,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- sự mất kích thích,It's called ibuprofen-absorption loss.,adromia,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
mạng thuê bao số không đồng bộ,Unscheduled bag network.,adsl,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  ngoại động từ|- (hoá học) hút bám,Seizure from ibuprofen- (theology) absorbs,adsorb [ædsɔ:b],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adsorb,see adsorb,adsorbable,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
  danh từ|- (hoá học) chất bị hút bám,It's called the Veritas- (theology) which is absorbing.,adsorbate [ædsɔ:bit],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- (hoá học) hút bám,let's go from iTunes- (hofthology) to smokin'.,adsorbent [ædsɔ:bənt],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (hoá học) máy hút bám,call from ibuprofen- (of learning) the absorber,adsorber [ædsɔ:bə],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (hoá học) sự hút bám,Integrating is known as ibuprofen- (theology) absorption.,adsorption [ædsɔ:pʃn],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adsorption,View asdorPD,adsorptive,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 (viết tắt)|- thời gian ban ngày ở đại tây dương (atlantic daylight time),(Coughing) Great day light time.,adt,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (khoáng chất) trong suốt,It's called the Veritas- (Creation) all the time.,adularia,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- để làm giả|*  danh từ|- chất để làm giả,It's called ibuprofen-to fake a pseudonym.,adulterant [ədʌltərənt],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adulterate,see adulterate,adulterator,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
xem adulterous,See adulterous,adulterously,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
