source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor
- Từ từ nào.,- Take it easy.,"Whoa, whoa, whoa.",8.745825313180632,0.0,0.0,0.0,0.0847457627118644
Thật vui khi được gặp ông.,It's good to see you.,Nice to meet you.,17.965205598154213,0.4,0.0,0.4,0.7632211538461539
Đây là đâu?,What is this place?,In there.,0.0,0.0,0.0,0.0,0.0
Các ngươi sẽ là một đồng minh hùng mạnh.,You will be a powerful ally.,You will make a mighty ally.,19.64073254502565,0.6666666666666666,0.20000000000000004,0.6666666666666666,0.6371428571428571
Tôi hi vọng là không.,I hope not.,I hope not.,100.00000000000004,1.0,1.0,1.0,0.9921875
"Một ít bánh mì thì sao, huh?","How about some bread, huh?","How about some toast, huh?",41.11336169005198,0.8000000000000002,0.5,0.8000000000000002,0.8412698412698414
Chúng ta sẽ tìm thuốc cho cậu.,We'll get you some medicine.,We just get you some medicine.,64.31870218238025,0.8333333333333334,0.6,0.8333333333333334,0.8412698412698414
- Chỉ vì tình hình cấp bách quá.,- Just because it's urgent.,Just take off the handcuffs.,9.652434877402245,0.20000000000000004,0.0,0.20000000000000004,0.1639344262295082
Cố ấy chỉ là một cô bé con bị mọi người bỏ rơi.,She's just a little girl that everyone left behind.,She was just some little girl that everyone stopped fighting for.,23.801761257033814,0.5714285714285713,0.3157894736842105,0.5714285714285713,0.5333561996227062
Sao thầy lại đi làm ăn với thằng cặn bã đó?,Why are you doing business with that scum?,Why would you make a deal with that scumbag?,10.729256185679601,0.47058823529411764,0.13333333333333333,0.47058823529411764,0.5162738496071829
"Vâng, có chứ.","Yes, I do.",Yes. It is.,12.70331870386537,0.3333333333333333,0.0,0.3333333333333333,0.20000000000000004
"Nhưng tối nay chúng ta có thể tiếp tục, bằng bữa ăn tối.","But tonight we can continue, with dinner.",But we can pick it up tonight. Over dinner?,10.04870239584817,0.6250000000000001,0.14285714285714288,0.5,0.39480452674897115
- Mấy giờ tổng duyệt ấy nhỉ?,- What time is the rehearsal?,- What time is rehearsal?,48.892302243490086,0.888888888888889,0.5714285714285715,0.888888888888889,0.9653916211293262
Tôi bắt đầu nhận ra rằng nhiều vị khách cao sang và quyền quý nhất của khách sạn đến là vì ông.,I began to realize that many of the hotel’s highest and most noble guests came because of him.,I began to realize that many of the hotel's most valued and distinguished guests came for him.,44.897710722021166,0.8108108108108109,0.5714285714285715,0.7567567567567567,0.7415509259259259
- Làm ơn im lặng.,"- Quiet, please.",- Please be quiet.,12.70331870386537,0.8,0.0,0.4,0.4000000000000001
Chính nó!,That's it!,That's it!,100.00000000000004,1.0,1.0,1.0,0.9921875
Mau rút!,Fall back!,Retreat!,27.516060407455225,0.0,0.0,0.0,0.2380952380952381
Cậu nghĩ sao vậy?,What do you think?,What was going through your head?,8.515289178380433,0.2,0.0,0.2,0.14705882352941174
Tôi nói tôi nghĩ chứng sợ đó...,I said I thought that fear...,I'm saying I think this claustrophobia thing...,17.0653267718276,0.28571428571428575,0.0,0.28571428571428575,0.5068181818181817
Tôi đã đưa ra lựa chọn đơn giản nhưng anh cũng vậy mà.,"I made a simple choice, but so did you.",And I simply made one. But so did you.,25.965358893403383,0.6666666666666666,0.375,0.6666666666666666,0.611317254174397
Anh không hiểu à?,Don't you understand?,Don't you understand?,100.00000000000004,1.0,1.0,1.0,0.996
"Nhân tiện, áo đẹp lắm.","Nice shirt, by the way.","That's a beautiful dress, by the way.",46.19993369945709,0.4615384615384615,0.36363636363636365,0.4615384615384615,0.5134020618556702
Thế cũng được.,That's okay.,That could work.,19.716118825581447,0.3333333333333333,0.0,0.3333333333333333,0.25
Vậy hắn đã chết hay chưa khi các ông chôn hắn?,So is he dead or not when you buried him?,Was he dead or not when you buried him?,78.60753021519788,0.8421052631578948,0.823529411764706,0.8421052631578948,0.8904779366825571
"Nên người Apache chứng minh ưu thế của họ bằng ""tính điểm táo bạo"".","So the Apache proved their superiority by ""calculation"".","So the Apache proved their superiority by ""counting Coo"".",67.74702029865007,0.823529411764706,0.7999999999999999,0.823529411764706,0.8369747899159665
[PHONE RINGS],[PHONE RINGS],[PHONE RINGS],100.00000000000004,1.0,1.0,1.0,0.9921875
- kẻ chết và người sống...,- the dead and the living...,- who died and now lives...,20.164945583740657,0.4000000000000001,0.0,0.4000000000000001,0.4508928571428571
Tôi khinh bỉ mọi thứ bên trong cái áo xanh chết tiệt đó.,I despise everything inside that fucking blue dress.,All the things I fucking despise inside one fucking stupid green shirt.,4.571221768074353,0.4,0.0,0.4,0.19841269841269843
Kỳ cục cực kỳ.,It's ridiculous.,Utterly ridiculous.,55.03212081491043,0.4,0.0,0.4,0.6048387096774195
"- Có lẽ được đấy, cảm ơn.","- Maybe it will, thank you.","It might, actually. Thank you.",12.223075560872525,0.6,0.25,0.6,0.5575
"Có lẽ chúng ta nên tới bệnh viện cùng nó, Charlie.","Maybe we should go to the hospital with him, Charlie.","Maybe we should go to the hospital with him, Charlie.",100.00000000000004,1.0,1.0,1.0,0.9997106481481481
Làm ơn...,Please...,Please.,31.947155212313625,1.0,0.0,1.0,0.25
"Được rồi, cậu sẽ trả lại cái ví LV tiếp theo mà cậu tìm thấy.","All right, you're gonna return the next LV wallet you found.",I'd want the money back if it happened to me.,3.673526562988939,0.08695652173913043,0.0,0.08695652173913043,0.12195121951219512
Hắn nói hắn tưởng mọi người Mỹ đã bỏ đi hết rồi.,He said he thought all Americans were gone.,He said he thought all American people left already.,41.80134288483489,0.7058823529411765,0.6666666666666666,0.7058823529411765,0.6988249845392702
Không có gì phải lo cả.,There's nothing to worry about.,Nothing to worry about.,50.81327481546147,0.8,0.7499999999999999,0.8,0.9576923076923077
Chuyện gì đây?,What's going on?,What's up?,18.99589214128981,0.5714285714285715,0.4,0.5714285714285715,0.6233062330623306
Đây là Liparus... Chiếc mới nhất trong hạm đội Stromberg Hạ thuỷ cách đây 9 tháng,This is Liparus... the latest in the Marine Corps nine months ago.,This is the Liparus... the latest addition to the Stromberg fleet.,35.83129187641353,0.5217391304347826,0.28571428571428564,0.5217391304347826,0.5725190839694658
"Đôi lúc cậu khờ dại hơn tôi, cậu có biết không ?","Sometimes you're dumber than me, you know that?","You're dumber than me sometimes, you know that?",52.53819788848316,1.0,0.875,0.8888888888888888,0.9898572501878287
con và nó sắp tái hợp sao?,You and him getting back together?,You've barricaded yourself from him?,7.809849842300641,0.3333333333333333,0.0,0.3333333333333333,0.2142857142857143
Chuỗi hạt này đã được lấy ra khỏi tay anh cô ngay trước mặt tôi.,This necklace was taken out of your brother's hand right in front of me.,"In my presence, this rosary was pried out of your brother's hand.",26.760322756637912,0.6428571428571429,0.3846153846153846,0.5714285714285715,0.5486754966887417
Luật chơi thế này.,Here's the rules.,"The rules, then.",14.794015674776452,0.5714285714285715,0.4,0.5714285714285715,0.5111111111111111
- Tớ ko biết.,- I don't know.,- I do not know.,24.736929544091932,0.5,0.0,0.5,0.8066666666666668
Họ đã sẵn sàng cho chúng ta.,They're ready for us.,They're ready for us.,100.00000000000004,1.0,1.0,1.0,0.9976851851851852
"Ông đừng làm dơ tay mình, Sullivan.","You don't get your hands dirty, Sullivan.","You keep your hands clean, Sullivan.",23.356898886410004,0.5714285714285715,0.16666666666666666,0.5714285714285715,0.6859756097560975
Không được đâu.,It's not gonna work.,It won't work.,21.3643503198117,0.4444444444444445,0.0,0.4444444444444445,0.49145299145299143
Gọi lại cho anh nhé?,Can you call me back?,"Okay, call me. Bye.",13.74127285540009,0.4444444444444445,0.28571428571428575,0.4444444444444445,0.2717391304347826
Ồ vâng.,"Oh, yeah.","Oh, oh, yeah.",42.88819424803536,0.8,0.6666666666666666,0.8,0.6842672413793103
- Anh không có.,- I'm not.,- You're not.,35.35533905932737,0.3333333333333333,0.0,0.3333333333333333,0.5111111111111111
Anh nghĩ thế nào?,What do you think?,You think?,21.3643503198117,0.6666666666666666,0.5,0.6666666666666666,0.920138888888889
"Ngay bây giờ, tôi cần phải nói chuyện với Caine.","Right now, I need to talk to Caine.","Right now, I need to speak to Caine.",65.80370064762461,0.875,0.7142857142857143,0.875,0.9995
Làm như cháu chưa có đủ rắc rối ngày hôm nay.,Like I haven't had enough trouble today.,Like I didn't have enough problems already.,13.134549472120788,0.5,0.14285714285714285,0.5,0.4737654320987654
Xin lỗi.,Excuse me.,Excuse me.,100.00000000000004,1.0,1.0,1.0,0.9814814814814815
Em cảm thấy hơi tệ một chút.,I feel a little bit bad.,I kind of feel a little bit bad about it.,37.764976913718115,0.7499999999999999,0.5714285714285714,0.7499999999999999,0.6343858298036196
Thằng nào?,Which one?,Huh? Who?,19.716118825581447,0.0,0.0,0.0,0.12820512820512822
Ở Baltimore ấy.,In Baltimore.,Back in Baltimore.,39.43223765116288,0.8,0.6666666666666666,0.8,0.754985754985755
Các bạn chưa từng thấy điều gì như thế này.,You've never seen anything like this.,You haven't seen anything like this.,61.47881529512643,0.7142857142857143,0.5,0.7142857142857143,0.7361111111111112
Tôi là ai?,Who am I?,Who am I?,100.00000000000004,1.0,1.0,1.0,0.9921875
"Một cái làng bỏ hoang trong rừng đất đỏ, 20 kms phía Bắc","An abandoned village in the Red Land Forest, 20 kilometers north.","An abandoned village in the red-earth forest, 20km north",31.455601883230702,0.761904761904762,0.5263157894736842,0.761904761904762,0.7562196601941749
Anh không tìm tôi.,You're not looking for me.,You didn't find me.,16.233395773754946,0.3636363636363636,0.0,0.3636363636363636,0.4189435336976321
Anh đã thấy một chiếc xe đỗ ở đây?,You saw a car parked here?,You see a vehicle parked here?,27.77619034011791,0.6666666666666666,0.20000000000000004,0.6666666666666666,0.8412698412698414
Cô ấy sẽ bị giết. Thật khó nhìn khi chim non rời tổ.,It's hard to see when the chicks leave the nest.,It's tough when they leave the nest.,25.965358893403383,0.631578947368421,0.3529411764705882,0.631578947368421,0.8375336021505376
- Mẹ làm gì thế?,- What are you doing?,- What are you doing?,100.00000000000004,1.0,1.0,1.0,0.9976851851851852
"Tuyệt lắm, Tris!","That's great, Tris!","Nice, Tris!",39.76353643835254,0.3333333333333333,0.0,0.3333333333333333,0.701058201058201
Nếu ngươi hét lên...,If you scream...,If you scream...,100.00000000000004,1.0,1.0,1.0,0.9921875
Cám ơn cô nhiều lắm.,Thank you so much.,Thank you very much.,30.213753973567677,0.75,0.3333333333333333,0.75,0.7500000000000001
Anh rất xin lỗi,I'm so sorry.,I'm so sorry.,100.00000000000004,1.0,1.0,1.0,0.996
Vàng tôi đâu?,Where's my gold?,Where's my gold?,100.00000000000004,1.0,1.0,1.0,0.996
- Rất hân hạnh.,- My pleasure.,- Nice to meet you.,11.521590992286539,0.0,0.0,0.0,0.17241379310344826
"Trong suốt 8 phút đó, đoạn phim hoàn toàn không hề lắc lư.","In those eight minutes, the footage was completely unswerving.","For those eight minutes, the footage was rock-steady.",59.00468726392806,0.6666666666666666,0.625,0.6666666666666666,0.785891089108911
- Vậy kéo ngược trở lại máu xem nào.,- Let's get it back to the blood.,- So redraw the blood.,19.070828081828378,0.3333333333333333,0.2,0.3333333333333333,0.5859375
- Tôi không nghĩ anh hiểu rồi.,- I don't think you understand.,- I don't think you do.,64.34588841607616,0.8333333333333334,0.8000000000000002,0.8333333333333334,0.7933673469387754
chạy lẹ!,"Let's go, let's go, let's go, let's go, let's go, let's go, let's go, let's go!","Go, go, go!",4.705244978975818,0.2222222222222222,0.0,0.2222222222222222,0.6540697674418605
"- Không, không, không!","- No, no, no!","- No! No, no!",39.281465090051306,1.0,1.0,1.0,0.8412698412698414
Hãy nhìn lên những vì sao.,Look at the stars.,Look at the stars.,100.00000000000004,1.0,1.0,1.0,0.996
"Giờ nhìn đi, chúng ta lo vì sắp vào tù.","Now look, we're worried about going to jail.","Now look at us, we're worried about going in a prison.",34.6064325473461,0.6666666666666666,0.5263157894736842,0.6666666666666666,0.6447688564476887
Đúng hơn là những gì tôi cảm nhận,It's more like what I feel.,It's more what I felt.,19.64073254502565,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7922535211267605
Thời gian vàng!,Golden time!,Happy hour.,0.0,0.0,0.0,0.0,0.0
Không ai bơi hôm nay cả.,No one's swimming today.,No one is swimming today.,34.98330125272251,0.8000000000000002,0.5,0.8000000000000002,0.8066666666666668
Nhổ vô mắt hắn.,Spit it in his eye.,Spit in his eye.,53.7284965911771,0.888888888888889,0.5714285714285715,0.888888888888889,0.9490196078431373
Cảnh báo vi phạm đánh vào đầu gối.,Warning for breach on the knee.,Warning for illegal contact to the knee.,26.647313141084275,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.6126582278481013
Tất nhiên rồi.,Of course.,Of course.,100.00000000000004,1.0,1.0,1.0,0.9814814814814815
Còn gì nữa không?,Anything else?,So what's still super powers do you have?,3.7238938287986976,0.0,0.0,0.0,0.053763440860215055
Cô đừng đưa cho anh ta Brandy vì tôi dùng rượu ấy để làm bánh.,"You don't give it to him, Brandy, 'cause I use it to make cookies.",Don't give him the brandy. I need it for the cake.,3.4197980307804725,0.5185185185185186,0.16,0.5185185185185186,0.4383680555555556
Ông tướng Anh đã làm gì hắn ở Jerusalem?,What did the English general do to him in Jerusalem?,What did the English general do to him in Jerusalem?,100.00000000000004,1.0,1.0,1.0,0.9996243425995492
"-Nếu đây là Pháp, thì tôi đã về nhà.","If this is France, I'm home.","- Well, if this is France. I'm home.",24.694586397773897,0.9333333333333333,0.923076923076923,0.9333333333333333,0.754985754985755
"- Hơ, Sao mày nói vậy?","- Well, why do you say that?","- Well, why do you say that?",100.00000000000004,1.0,1.0,1.0,0.9993141289437586
Giờ anh có thể bắt đầu lấy gan của Max ra.,Now you can start taking Max's liver out.,You can start removing max's liver.,11.339582221952005,0.75,0.5714285714285715,0.75,0.8200597312095569
